record_id,Latitude,Longitude,main_damag,grouped_da,confidence,geo_result,occupancy,address,parsed_add,address_di,country,parish,town,suburb,street,place,wind_speed
BLDG25371,15.30027832,-61.38776048,Moderately Damaged,Damaged Buildings,nan,"15.30029035,-61.3875507037787,yes",yes,"Oridon Academy Pre School, Hillsborough Street, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Oridon Academy Pre School,Hillsborough Street,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Hillsborough Street,Oridon Academy Pre School,140
BLDG25372,15.30030508,-61.38857022,Highly Damaged,Damaged Buildings,nan,"15.3007837,-61.3882118,fast_food",fast_food,"Iroc Subs & Pizza, River Bank, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Iroc Subs & Pizza,River Bank,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,River Bank,Iroc Subs & Pizza,140
BLDG25373,15.30031852,-61.3883607,Highly Damaged,Damaged Buildings,nan,"15.3001041,-61.3884813,bus_stop",bus_stop,"Canefield, River Street, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Canefield,River Street,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,River Street,Canefield,140
BLDG25374,15.30043854,-61.38842446,Moderately Damaged,Damaged Buildings,nan,"15.3004626,-61.3883352,hairdresser",hairdresser,"Richie�s Unisex Barber Shop, Upper Lane, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Richie�s Unisex Barber Shop,Upper Lane,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Upper Lane,Richie�s Unisex Barber Shop,140
BLDG25375,15.30037925,-61.38849266,Moderately Damaged,Damaged Buildings,nan,"15.3007837,-61.3882118,fast_food",fast_food,"Iroc Subs & Pizza, River Bank, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Iroc Subs & Pizza,River Bank,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,River Bank,Iroc Subs & Pizza,140
BLDG25376,15.3005455,-61.38833433,Moderately Damaged,Damaged Buildings,nan,"15.3006053,-61.3882571,electronics_repair",electronics_repair,"66, Upper Lane, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","66,Upper Lane,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Upper Lane,66,140
BLDG25377,15.30047006,-61.38823636,Moderately Damaged,Damaged Buildings,nan,"15.3005461,-61.3882269,yes",yes,"Mayie's Healthy Food Snackette and Catering, Upper Lane, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Mayie's Healthy Food Snackette and Catering,Upper Lane,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Upper Lane,Mayie's Healthy Food Snackette and Catering,140
BLDG25378,15.30032861,-61.38810194,Moderately Damaged,Damaged Buildings,nan,"15.3005461,-61.3882269,yes",yes,"Mayie's Healthy Food Snackette and Catering, Upper Lane, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Mayie's Healthy Food Snackette and Catering,Upper Lane,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Upper Lane,Mayie's Healthy Food Snackette and Catering,140
BLDG25379,15.30011462,-61.38827295,Highly Damaged,Damaged Buildings,nan,"15.29996455,-61.3882626660746,college",college,"All Saints University School of Medicine, Great George Street, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","All Saints University School of Medicine,Great George Street,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Great George Street,All Saints University School of Medicine,140
BLDG25380,15.29990739,-61.38813595,Highly Damaged,Damaged Buildings,nan,"15.29996455,-61.3882626660746,college",college,"All Saints University School of Medicine, Great George Street, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","All Saints University School of Medicine,Great George Street,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Great George Street,All Saints University School of Medicine,140
BLDG25381,15.29991148,-61.38787415,Highly Damaged,Damaged Buildings,nan,"15.29994425,-61.3879243451937,college",college,"All Saints University School of Medicine, Hillsborough Street, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","All Saints University School of Medicine,Hillsborough Street,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Hillsborough Street,All Saints University School of Medicine,140
BLDG25382,15.30021549,-61.38816747,Highly Damaged,Damaged Buildings,nan,"15.29996455,-61.3882626660746,college",college,"All Saints University School of Medicine, Great George Street, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","All Saints University School of Medicine,Great George Street,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Great George Street,All Saints University School of Medicine,140
BLDG25383,15.30016962,-61.38802308,Highly Damaged,Damaged Buildings,nan,"15.3004626,-61.3883352,hairdresser",hairdresser,"Richie�s Unisex Barber Shop, Upper Lane, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Richie�s Unisex Barber Shop,Upper Lane,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Upper Lane,Richie�s Unisex Barber Shop,140
BLDG25384,15.30055928,-61.38775833,Moderately Damaged,Damaged Buildings,nan,"15.30016975,-61.38719675,restaurant",restaurant,"Trini Delight, Independence Street, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Trini Delight,Independence Street,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Independence Street,Trini Delight,140
BLDG25385,15.30030467,-61.38602645,Moderately Damaged,Damaged Buildings,nan,"15.30057935,-61.3859612998109,yes",yes,"Financial Centre, Kennedy Avenue, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Financial Centre,Kennedy Avenue,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Kennedy Avenue,Financial Centre,140
BLDG25386,15.30023947,-61.38610394,Negligible to slight damage,Damaged Buildings,nan,"15.2997065,-61.3863868,fast_food",fast_food,"Perky's Pizza, Great Malborough Street, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Perky's Pizza,Great Malborough Street,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Great Malborough Street,Perky's Pizza,140
BLDG25387,15.30016814,-61.38615992,Moderately Damaged,Damaged Buildings,nan,"15.2997065,-61.3863868,fast_food",fast_food,"Perky's Pizza, Great Malborough Street, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Perky's Pizza,Great Malborough Street,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Great Malborough Street,Perky's Pizza,140
BLDG25388,15.30045204,-61.38615159,Moderately Damaged,Damaged Buildings,nan,"15.30057935,-61.3859612998109,yes",yes,"Financial Centre, Kennedy Avenue, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Financial Centre,Kennedy Avenue,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Kennedy Avenue,Financial Centre,140
BLDG25389,15.30034872,-61.386331,Moderately Damaged,Damaged Buildings,nan,"15.3004176,-61.386521,information",information,"Kittours & Taxi Services, Kennedy Avenue, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Kittours & Taxi Services,Kennedy Avenue,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Kennedy Avenue,Kittours & Taxi Services,140
BLDG25390,15.3001969,-61.38641839,Negligible to slight damage,Damaged Buildings,nan,"15.3004176,-61.386521,information",information,"Kittours & Taxi Services, Kennedy Avenue, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Kittours & Taxi Services,Kennedy Avenue,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Kennedy Avenue,Kittours & Taxi Services,140
BLDG25391,15.30009995,-61.38623743,Negligible to slight damage,Damaged Buildings,nan,"15.2997065,-61.3863868,fast_food",fast_food,"Perky's Pizza, Great Malborough Street, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Perky's Pizza,Great Malborough Street,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Great Malborough Street,Perky's Pizza,140
BLDG25392,15.29988866,-61.38636839,Highly Damaged,Damaged Buildings,nan,"15.2997065,-61.3863868,fast_food",fast_food,"Perky's Pizza, Great Malborough Street, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Perky's Pizza,Great Malborough Street,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Great Malborough Street,Perky's Pizza,140
BLDG25393,15.3000158,-61.38576074,Highly Damaged,Damaged Buildings,nan,"15.2982733,-61.3872714,tertiary",tertiary,"Cork Street, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Cork Street,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Cork Street,None,140
BLDG25394,15.29982183,-61.38580534,Highly Damaged,Damaged Buildings,nan,"15.2982733,-61.3872714,tertiary",tertiary,"Cork Street, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Cork Street,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Cork Street,None,140
BLDG25395,15.30029625,-61.38568776,Highly Damaged,Damaged Buildings,nan,"15.2997065,-61.3863868,fast_food",fast_food,"Perky's Pizza, Great Malborough Street, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Perky's Pizza,Great Malborough Street,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Great Malborough Street,Perky's Pizza,140
BLDG25396,15.29977527,-61.38598123,Highly Damaged,Damaged Buildings,nan,"15.2982733,-61.3872714,tertiary",tertiary,"Cork Street, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Cork Street,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Cork Street,None,140
BLDG25397,15.29952822,-61.38612479,Moderately Damaged,Damaged Buildings,nan,"15.2982733,-61.3872714,tertiary",tertiary,"Cork Street, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Cork Street,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Cork Street,None,140
BLDG25398,15.29935986,-61.38599057,Moderately Damaged,Damaged Buildings,nan,"15.29925,-61.3860002,restaurant",restaurant,"Hung Hing Chinese Restaurant, Independence Street, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Hung Hing Chinese Restaurant,Independence Street,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Independence Street,Hung Hing Chinese Restaurant,140
BLDG25399,15.29963378,-61.38542798,Moderately Damaged,Damaged Buildings,nan,"15.2996612,-61.3851678603497,supermarket",supermarket,"Astaphans, Fields Lane, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Astaphans,Fields Lane,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Fields Lane,Astaphans,140
BLDG25400,15.29969793,-61.38561843,Negligible to slight damage,Damaged Buildings,nan,"15.2996612,-61.3851678603497,supermarket",supermarket,"Astaphans, Fields Lane, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Astaphans,Fields Lane,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Fields Lane,Astaphans,140
BLDG25401,15.29947275,-61.38589424,Moderately Damaged,Damaged Buildings,nan,"15.2982733,-61.3872714,tertiary",tertiary,"Cork Street, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Cork Street,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Cork Street,None,140
BLDG25402,15.29937885,-61.3857225,Moderately Damaged,Damaged Buildings,nan,"15.298744,-61.3863318,residential",residential,"Fields Lane, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Fields Lane,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Fields Lane,None,140
BLDG25403,15.2992164,-61.385579,Moderately Damaged,Damaged Buildings,nan,"15.299107,-61.385750683317,yes",yes,"Prima Donna Fetish, Independence Street, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Prima Donna Fetish,Independence Street,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Independence Street,Prima Donna Fetish,140
BLDG25404,15.29930205,-61.38584935,Negligible to slight damage,Damaged Buildings,nan,"15.298744,-61.3863318,residential",residential,"Fields Lane, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Fields Lane,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Fields Lane,None,140
BLDG25405,15.29962425,-61.38576374,Highly Damaged,Damaged Buildings,nan,"15.2982733,-61.3872714,tertiary",tertiary,"Cork Street, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Cork Street,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Cork Street,None,140
BLDG25406,15.29955986,-61.38553942,Completely Destroyed,Damaged Buildings,nan,"15.2996612,-61.3851678603497,supermarket",supermarket,"Astaphans, Fields Lane, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Astaphans,Fields Lane,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Fields Lane,Astaphans,140
BLDG25407,15.29863957,-61.38517384,Highly Damaged,Damaged Buildings,nan,"null,null",unknown,"St. Martin's School, 36, Independence Street, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","St. Martin's School,36,Independence Street,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,Independence Street,36,140
BLDG25408,15.29831482,-61.38614948,Highly Damaged,Damaged Buildings,nan,"15.29813865,-61.386138294464,hotel",hotel,"Symes-Zee Hotel - Bar - Restaurant, King George V Street, Potters Ville, Roseau, Saint George Parish, 00109-800, Dominica","Symes-Zee Hotel - Bar - Restaurant,King George V Street,Potters Ville,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Potters Ville,King George V Street,Symes-Zee Hotel - Bar - Restaurant,140
BLDG25409,15.29894085,-61.38425997,Highly Damaged,Damaged Buildings,nan,"15.2988491,-61.384559,residential",residential,"Virgin Lane, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Virgin Lane,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Virgin Lane,None,140
BLDG25410,15.29897935,-61.3842104,Highly Damaged,Damaged Buildings,nan,"15.2988491,-61.384559,residential",residential,"Virgin Lane, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Virgin Lane,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Virgin Lane,None,140
BLDG25411,15.29922212,-61.38388826,Moderately Damaged,Damaged Buildings,nan,"15.2992154,-61.3834619160714,school",school,"Convent High School, Bath Road, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Convent High School,Bath Road,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Bath Road,Convent High School,140
BLDG25412,15.29941758,-61.38404998,Moderately Damaged,Damaged Buildings,nan,"15.29966995,-61.3838757789202,school",school,"Convent Prep School, Bath Road, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Convent Prep School,Bath Road,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Bath Road,Convent Prep School,140
BLDG25413,15.29885768,-61.38226502,Highly Damaged,Damaged Buildings,nan,"15.29960285,-61.3826781330386,attraction",attraction,"Botanical Gardens, Bath Road, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Botanical Gardens,Bath Road,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Bath Road,Botanical Gardens,150
